Team,Nickname,Season,Jersey,FullName,RosterName,LastName,FirstName,Yr,Pos,GP,GS,G,BA,OBPct,SlgPct,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,RBI2out
Oakland Golden Grizzlies,NA,2022,9, Ian Cleary,"Cleary, Ian",Cleary, Ian,Jr,OF,31,21,31,0.232,0.375,0.522,14,69,16,3,1,36,5,19,16,1,2,1,21,NA,3,NA,5,NA,NA
Oakland Golden Grizzlies,NA,2022,14, Gabe Lux,"Lux, Gabe",Lux, Gabe,Sr,INF,31,24,31,0.247,0.463,0.377,29,77,19,2,1,29,2,6,29,2,NA,4,28,1,1,NA,7,NA,NA
Oakland Golden Grizzlies,NA,2022,15, Jared Miller,"Miller, Jared",Miller, Jared,Sr,INF,29,19,29,0.274,0.396,0.438,14,73,20,4,1,32,2,9,10,6,2,1,16,2,2,1,1,1,NA
Oakland Golden Grizzlies,NA,2022,13, Brandon Nigh,"Nigh, Brandon",Nigh, Brandon,Fr,INF,29,25,29,0.35,0.49,0.637,19,80,28,5,NA,51,6,28,22,NA,NA,NA,26,1,1,NA,4,NA,NA
Oakland Golden Grizzlies,NA,2022,5, Cam Post,"Post, Cam",Post, Cam,Sr,OF,28,27,28,0.243,0.317,0.299,19,107,26,6,NA,32,NA,13,11,1,1,NA,18,5,2,2,8,NA,NA
Oakland Golden Grizzlies,NA,2022,45, Luke Malmanger,"Malmanger, Luke",Malmanger, Luke,Sr,INF,27,14,27,0.309,0.35,0.418,10,55,17,4,1,23,NA,7,2,2,1,2,19,NA,NA,NA,2,NA,NA
Oakland Golden Grizzlies,NA,2022,6, Michael Stygles,"Stygles, Michael",Stygles, Michael,Sr,INF,23,20,23,0.194,0.302,0.292,10,72,14,1,NA,21,2,14,11,1,2,NA,17,2,2,1,7,NA,NA
Oakland Golden Grizzlies,NA,2022,42, Brandon Decker,"Decker, Brandon",Decker, Brandon,So,P,13,1,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,4, Hunter Pidek,"Pidek, Hunter",Pidek, Hunter,Fr,P,13,2,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,55, Ben Paugh,"Paugh, Ben",Paugh, Ben,So,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,28, Liam Pollock,"Pollock, Liam",Pollock, Liam,So,OF,12,0,12,0.222,0.3,0.222,4,9,2,NA,NA,2,NA,1,1,NA,NA,1,4,NA,NA,NA,1,NA,NA
Oakland Golden Grizzlies,NA,2022,23, Peter Jelenic,"Jelenic, Peter",Jelenic, Peter,Fr,INF,11,1,11,0.182,0.182,0.273,1,11,2,1,NA,3,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,NA,NA
Oakland Golden Grizzlies,NA,2022,7, John Lauinger,"Lauinger, John",Lauinger, John,Fr,OF,11,3,11,0.25,0.35,0.312,2,16,4,1,NA,5,NA,1,3,NA,1,NA,5,NA,1,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,18, Christian Stelling,"Stelling, Christian",Stelling, Christian,Sr,P,11,1,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,40, Chas Sagedahl,"Sagedahl, Chas",Sagedahl, Chas,So,P,11,7,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,36, Aleksei Goldhill,"Goldhill, Aleksei",Goldhill, Aleksei,Fr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,27, Travis Densmore,"Densmore, Travis",Densmore, Travis,Jr,P,9,5,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,12, Brett Hagen,"Hagen, Brett",Hagen, Brett,Jr,P,9,6,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,44, Jacob Wosinksi,"Wosinksi, Jacob",Wosinksi, Jacob,Sr,P,8,8,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,17, Peyton McGregor,"McGregor, Peyton",McGregor, Peyton,So,OF,7,0,7,0,0,0,NA,8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,21, Chase Keeney,"Keeney, Chase",Keeney, Chase,Jr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,19, Brandon Deans,"Deans, Brandon",Deans, Brandon,Jr,P,6,0,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,32, Bryce Konitzer,"Konitzer, Bryce",Konitzer, Bryce,Sr,P,5,3,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,29, Evan Krolewski,"Krolewski, Evan",Krolewski, Evan,Fr,UT,5,0,5,0.2,0.2,0.2,NA,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,10, Quinton Kujawa,"Kujawa, Quinton",Kujawa, Quinton,Sr,P,5,2,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,31, Aris Zimakas,"Zimakas, Aris",Zimakas, Aris,Sr,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,24, Cooper Donlin,"Donlin, Cooper",Donlin, Cooper,So,OF,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,50, Josh Korson,"Korson, Josh",Korson, Josh,Fr,C,2,0,2,0,0,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oakland Golden Grizzlies,NA,2022,35, Kevin Krill,"Krill, Kevin",Krill, Kevin,Fr,C,1,1,1,0.5,0.5,0.5,1,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,27, Rocco Peppi,"Peppi, Rocco",Peppi, Rocco,Fr,INF,34,34,34,0.341,0.434,0.481,25,129,44,6,NA,62,4,16,7,15,1,NA,23,2,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,24, Jonathon Long,"Long, Jonathon",Long, Jonathon,So,INF,34,34,34,0.307,0.401,0.465,17,127,39,5,NA,59,5,28,17,3,NA,3,38,5,1,NA,1,1,NA
Long Beach St. Beach,NA,2022,5, Chase Luttrell,"Luttrell, Chase",Luttrell, Chase,Jr,OF,34,34,34,0.324,0.368,0.545,24,145,47,12,1,79,6,28,8,2,NA,1,27,3,2,NA,1,NA,NA
Long Beach St. Beach,NA,2022,10, Eddie Saldivar,"Saldivar, Eddie",Saldivar, Eddie,Fr,INF,32,31,32,0.291,0.376,0.342,14,117,34,4,1,40,NA,15,9,7,NA,2,24,2,5,NA,4,NA,NA
Long Beach St. Beach,NA,2022,7, Sebastian Murillo,"Murillo, Sebastian",Murillo, Sebastian,So,INF,32,29,32,0.305,0.407,0.371,23,105,32,5,1,39,NA,12,16,2,NA,2,28,3,NA,NA,1,NA,NA
Long Beach St. Beach,NA,2022,22, Connor Burns,"Burns, Connor",Burns, Connor,So,C,29,24,29,0.157,0.224,0.171,8,70,11,1,NA,12,NA,5,6,NA,NA,2,27,1,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,6, Tanner Carlson,"Carlson, Tanner",Carlson, Tanner,Jr,INF,27,21,27,0.382,0.434,0.487,14,76,29,5,NA,37,1,13,7,NA,NA,2,9,1,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,13, Peyton Schulze,"Schulze, Peyton",Schulze, Peyton,Fr,INF,26,22,26,0.272,0.306,0.337,8,92,25,4,1,31,NA,9,5,NA,1,1,20,1,NA,NA,1,NA,NA
Long Beach St. Beach,NA,2022,3, Chris Jimenez,"Jimenez, Chris",Jimenez, Chris,Sr,C,25,16,25,0.273,0.368,0.591,15,66,18,3,NA,39,6,14,9,1,NA,1,23,NA,1,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,33, Tyler Porter,"Porter, Tyler",Porter, Tyler,So,INF,23,16,23,0.292,0.395,0.369,7,65,19,3,1,24,NA,7,10,1,NA,NA,11,3,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,35, Alex Pimentel,"Pimentel, Alex",Pimentel, Alex,So,OF,21,12,21,0.125,0.222,0.25,6,40,5,2,NA,10,1,2,5,NA,NA,1,16,1,NA,NA,2,NA,NA
Long Beach St. Beach,NA,2022,16, Kaden Moeller,"Moeller, Kaden",Moeller, Kaden,Fr,P,19,9,19,0.2,0.282,0.343,4,35,7,2,NA,12,1,1,1,3,NA,NA,15,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,36, Tyler White,"White, Tyler",White, Tyler,Fr,OF,18,6,18,0.25,0.294,0.281,4,32,8,1,NA,9,NA,3,1,1,NA,NA,7,1,NA,NA,1,NA,NA
Long Beach St. Beach,NA,2022,17, Charlie Loust,"Loust, Charlie",Loust, Charlie,So,UT,16,11,16,0.239,0.286,0.435,9,46,11,3,NA,20,2,7,1,2,NA,NA,11,NA,NA,NA,1,NA,NA
Long Beach St. Beach,NA,2022,31, Devereaux Harrison,"Harrison, Devereaux",Harrison, Devereaux,So,P,15,5,15,0.188,0.188,0.25,1,16,3,1,NA,4,NA,1,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,9, Jesse Lopez,"Lopez, Jesse",Lopez, Jesse,Sr,OF,13,3,13,0.111,0.273,0.167,1,18,2,1,NA,3,NA,1,2,2,NA,NA,6,2,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,8, Jake Rons,"Rons, Jake",Rons, Jake,So,P,12,1,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,11, Matt Fields,"Fields, Matt",Fields, Matt,Sr,P,12,0,12,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,26, Marques Johnson,"Johnson, Marques",Johnson, Marques,Jr,P,11,3,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,4, Tommy Castillo,"Castillo, Tommy",Castillo, Tommy,Fr,INF,11,0,11,0,0.667,0,1,1,NA,NA,NA,0,NA,NA,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA
Long Beach St. Beach,NA,2022,55, Jonathan Carlos,"Carlos, Jonathan",Carlos, Jonathan,Jr,P,11,1,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,32, Dalton Ponce,"Ponce, Dalton",Ponce, Dalton,Jr,P,11,0,11,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,12, Isaac Ramirez,"Ramirez, Isaac",Ramirez, Isaac,So,UT,11,3,11,0.067,0.176,0.133,1,15,1,1,NA,2,NA,2,1,1,NA,NA,12,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,1, Brennan Rozell,"Rozell, Brennan",Rozell, Brennan,Jr,INF,11,3,11,0.067,0.176,0.067,2,15,1,NA,NA,1,NA,1,2,NA,NA,NA,3,1,NA,NA,2,NA,NA
Long Beach St. Beach,NA,2022,20, Josh Haley,"Haley, Josh",Haley, Josh,Jr,P,10,0,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,30, Jack Noble,"Noble, Jack",Noble, Jack,Jr,P,10,7,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,28, Noah Carabajal,"Carabajal, Noah",Carabajal, Noah,So,P,10,3,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,23, Juaron Watts-Brown,"Watts-Brown, Juaron",Watts-Brown, Juaron,Fr,P,9,6,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,29, Ethan Clough,"Clough, Ethan",Clough, Ethan,Jr,P,9,0,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,39, Zach Voelker,"Voelker, Zach",Voelker, Zach,Fr,P,8,6,8,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,14, Javier Rosales,"Rosales, Javier",Rosales, Javier,Sr,OF,7,3,7,0.071,0.133,0.071,NA,14,1,NA,NA,1,NA,1,1,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,37, Luis Ramirez,"Ramirez, Luis",Ramirez, Luis,So,P,6,6,6,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,48, Jared Anderson,"Anderson, Jared",Anderson, Jared,Fr,OF,4,0,4,0.25,0.25,0.25,NA,4,1,NA,NA,1,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,50, Ray Cebulski,"Cebulski, Ray",Cebulski, Ray,Fr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,40, Cole Chimenti,"Chimenti, Cole",Chimenti, Cole,So,P,2,0,2,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Long Beach St. Beach,NA,2022,43, Zach Locke,"Locke, Zach",Locke, Zach,Fr,P,1,0,1,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,10, Jorge Bojorquez,"Bojorquez, Jorge",Bojorquez, Jorge,So,INF,36,36,36,0.304,0.394,0.457,19,138,42,9,NA,63,4,13,22,1,4,NA,28,1,1,NA,2,NA,NA
Sacramento St. Hornets,NA,2022,24, Cesar Valero Sanchez,"Valero Sanchez, Cesar",Valero Sanchez, Cesar,So,UT,36,35,36,0.307,0.369,0.629,33,140,43,7,1,88,12,37,14,1,2,NA,49,2,1,1,1,NA,NA
Sacramento St. Hornets,NA,2022,1, Joshua Rolling,"Rolling, Joshua",Rolling, Joshua,So,INF,34,33,34,0.271,0.346,0.483,19,118,32,7,NA,57,6,22,13,1,1,2,38,3,1,NA,1,NA,NA
Sacramento St. Hornets,NA,2022,35, Jeffery Heard,"Heard, Jeffery",Heard, Jeffery,Fr,OF,32,32,32,0.272,0.378,0.421,20,114,31,5,NA,48,4,9,14,6,1,1,24,1,1,NA,2,NA,NA
Sacramento St. Hornets,NA,2022,4, Nick Iwasa,"Iwasa, Nick",Iwasa, Nick,Sr,INF,28,25,28,0.323,0.454,0.427,16,96,31,5,1,41,1,17,19,4,NA,1,26,1,1,NA,3,NA,NA
Sacramento St. Hornets,NA,2022,8, Steven Moretto,"Moretto, Steven",Moretto, Steven,Sr,INF,27,26,27,0.274,0.336,0.442,20,95,26,7,NA,42,3,14,9,3,6,NA,20,2,NA,NA,1,NA,NA
Sacramento St. Hornets,NA,2022,5, Dylan McPhillips,"McPhillips, Dylan",McPhillips, Dylan,Sr,UT,27,19,27,0.269,0.383,0.436,14,78,21,7,NA,34,2,13,14,1,1,2,13,1,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,2, Gunner Gouldsmith,"Gouldsmith, Gunner",Gouldsmith, Gunner,So,INF,27,23,27,0.247,0.323,0.284,6,81,20,3,NA,23,NA,11,9,1,2,1,12,4,NA,1,1,NA,NA
Sacramento St. Hornets,NA,2022,6, Trevor Doyle,"Doyle, Trevor",Doyle, Trevor,Jr,OF,25,13,25,0.143,0.231,0.196,6,56,8,1,1,11,NA,9,7,NA,2,NA,10,4,NA,NA,1,NA,NA
Sacramento St. Hornets,NA,2022,15, Dawsen Bacho,"Bacho, Dawsen",Bacho, Dawsen,Sr,C,23,23,23,0.354,0.453,0.557,18,79,28,7,NA,44,3,18,12,3,1,NA,14,4,NA,NA,NA,1,NA
Sacramento St. Hornets,NA,2022,20, Colby Lunsford,"Lunsford, Colby",Lunsford, Colby,Fr,INF,20,2,20,0.15,0.261,0.15,4,20,3,NA,NA,3,NA,1,3,NA,NA,NA,11,NA,NA,NA,1,NA,NA
Sacramento St. Hornets,NA,2022,7, Keith Torres,"Torres, Keith",Torres, Keith,Sr,INF,19,18,19,0.262,0.395,0.41,15,61,16,4,1,25,1,6,7,7,1,2,17,NA,1,NA,3,NA,NA
Sacramento St. Hornets,NA,2022,17, Martin Vincelli-Simard,"Vincelli-Simard, Martin",Vincelli-Simard, Martin,Jr,INF,19,15,19,0.18,0.338,0.36,8,50,9,3,NA,18,2,13,9,4,2,NA,14,1,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,21, Josh Walker,"Walker, Josh",Walker, Josh,So,UT,19,13,19,0.2,0.293,0.4,11,50,10,1,NA,20,3,5,5,2,1,NA,16,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,31, Kevin Haynes,"Haynes, Kevin",Haynes, Kevin,So,P,18,1,18,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,3, Carson Blatnick,"Blatnick, Carson",Blatnick, Carson,So,C,16,11,16,0.192,0.405,0.192,2,26,5,NA,NA,5,NA,4,4,6,1,NA,11,1,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,43, Max Pettey,"Pettey, Max",Pettey, Max,So,P,16,1,16,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,25, Tyler Stewart,"Stewart, Tyler",Stewart, Tyler,Fr,P,14,3,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,18, Ryan Fleming,"Fleming, Ryan",Fleming, Ryan,So,P,14,0,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,47, Jack Zalasky,"Zalasky, Jack",Zalasky, Jack,Jr,P,14,0,14,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,33, Wesley Harper,"Harper, Wesley",Harper, Wesley,So,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,41, Myles Meyer,"Meyer, Myles",Meyer, Myles,Fr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,40, Noah Lucchesi,"Lucchesi, Noah",Lucchesi, Noah,Fr,P,10,8,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,27, Colin Hunter,"Hunter, Colin",Hunter, Colin,Fr,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,14, Noah Takacs,"Takacs, Noah",Takacs, Noah,So,P,9,5,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,19, Eli Saul,"Saul, Eli",Saul, Eli,So,P,9,9,9,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,45, Brock Jessup,"Jessup, Brock",Jessup, Brock,Fr,P,7,0,7,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,36, Brady Rodriguez,"Rodriguez, Brady",Rodriguez, Brady,Sr,P,5,0,5,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,44, Trey Goodrich,"Goodrich, Trey",Goodrich, Trey,Jr,P,4,0,4,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sacramento St. Hornets,NA,2022,54, Jack Nilsson,"Nilsson, Jack",Nilsson, Jack,Fr,P,3,0,3,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,12, Mac McCroskey,"McCroskey, Mac",McCroskey, Mac,Jr,INF,34,34,34,0.318,0.424,0.447,29,132,42,7,2,59,2,24,23,2,1,1,31,3,1,1,4,NA,NA
Oral Roberts Golden Eagles,NA,2022,7, Jackson Loftin,"Loftin, Jackson",Loftin, Jackson,So,INF,34,34,34,0.331,0.439,0.593,37,118,39,9,2,70,6,26,21,5,4,NA,19,1,2,1,15,NA,NA
Oral Roberts Golden Eagles,NA,2022,4, Jake McMurray,"McMurray, Jake",McMurray, Jake,Jr,INF,34,34,34,0.281,0.393,0.341,25,135,38,6,1,46,NA,19,24,2,2,NA,18,3,1,NA,1,1,NA
Oral Roberts Golden Eagles,NA,2022,14, Caleb Denny,"Denny, Caleb",Denny, Caleb,So,INF,34,34,34,0.309,0.376,0.54,35,139,43,10,2,75,6,35,16,NA,2,NA,25,2,2,NA,6,NA,NA
Oral Roberts Golden Eagles,NA,2022,5, Holden Breeze,"Breeze, Holden",Breeze, Holden,So,INF,33,32,33,0.328,0.402,0.44,25,116,38,8,1,51,1,20,13,2,1,1,29,1,1,NA,2,NA,NA
Oral Roberts Golden Eagles,NA,2022,23, Joshua Cox,"Cox, Joshua",Cox, Joshua,Sr,OF,29,27,29,0.324,0.365,0.438,17,105,34,6,NA,46,2,19,7,1,2,2,27,2,NA,NA,8,NA,NA
Oral Roberts Golden Eagles,NA,2022,10, Alec Jones,"Jones, Alec",Jones, Alec,So,C,27,24,27,0.145,0.277,0.289,11,83,12,1,1,24,3,14,13,3,2,1,21,1,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,17, Brody Gibson,"Gibson, Brody",Gibson, Brody,Sr,C,25,12,25,0.108,0.283,0.108,5,37,4,NA,NA,4,NA,1,9,NA,NA,1,17,2,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,16, Dustin Demeter,"Demeter, Dustin",Demeter, Dustin,Sr,UT,22,21,22,0.221,0.384,0.364,17,77,17,5,NA,28,2,15,18,3,1,NA,17,1,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,21, AJ Archambo,"Archambo, AJ",Archambo, AJ,Sr,UT,21,18,21,0.417,0.542,0.667,8,36,15,3,NA,24,2,14,8,3,1,NA,8,NA,NA,1,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,13, Justin Quinn,"Quinn, Justin",Quinn, Justin,Jr,OF,20,17,20,0.308,0.384,0.446,12,65,20,NA,3,29,1,14,8,NA,NA,1,16,3,2,NA,3,NA,NA
Oral Roberts Golden Eagles,NA,2022,6, Connor Beichler,"Beichler, Connor",Beichler, Connor,So,UT,20,14,20,0.316,0.369,0.404,12,57,18,3,1,23,NA,11,6,NA,2,1,22,NA,NA,1,7,NA,NA
Oral Roberts Golden Eagles,NA,2022,27, Isaac Coffey,"Coffey, Isaac",Coffey, Isaac,Jr,INF,18,13,18,0.4,0.429,0.5,3,20,8,2,NA,10,NA,3,1,NA,NA,1,5,NA,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,36, Cade Denton,"Denton, Cade",Denton, Cade,So,P,15,0,15,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,28, Kaleb McCullough,"McCullough, Kaleb",McCullough, Kaleb,Sr,P,13,0,13,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,2, Blake Shannon,"Shannon, Blake",Shannon, Blake,Sr,INF,13,3,13,0.211,0.4,0.316,5,19,4,2,NA,6,NA,4,4,2,NA,NA,9,NA,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,33, Tanner Lindsly,"Lindsly, Tanner",Lindsly, Tanner,So,C,13,3,13,0.238,0.273,0.333,2,21,5,2,NA,7,NA,3,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,20, Dylan Criquet Danielson,"Criquet Danielson, Dylan",Criquet Danielson, Dylan,Jr,OF,10,0,10,0,0,0,1,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Oral Roberts Golden Eagles,NA,2022,39, Brooks Fowler,"Fowler, Brooks",Fowler, Brooks,Fr,UT,10,1,10,NA,NA,NA,NA,,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
